年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,得票率%,略称党名,党順序,自治体コード
2019,台東,当,1583.0,山口　銀次郎,やまぐち　ぎんじろう,31.0,男,共産,新,政党役員,2.32,共産,5.0,131067
2019,台東,当,1524.332,鈴木　昇,すずき　のぼる,46.0,男,共産,現,区議会議員,2.23,共産,5.0,131067
2015,台東,当,3138.0,本目　さよ,ほんめ　さよ,33.0,女,民主,現,,4.7,民主,80.0,131067
2015,台東,当,2153.0,青柳　雅之,あおやぎ　まさゆき,46.0,男,民主,現,,3.23,民主,80.0,131067
2015,台東,当,1853.0,河野　純之佐,こうの　じゅんのすけ,59.0,男,民主,現,,2.78,民主,80.0,131067
2015,台東,当,1611.0,水島　道徳,みずしま　みちのり,50.0,男,民主,現,,2.42,民主,80.0,131067
2015,台東,当,1158.614,伊藤　万太郎,いとう　まんたろう,68.0,男,民主,現,,1.74,民主,80.0,131067
2011,台東,当,2367.0,河野　純之佐,こうの　じゅんのすけ,55.0,男,民主,現,区議会議員,3.32,民主,80.0,131067
2011,台東,当,2210.0,本目　さよ,ほんめ　さよ,29.0,女,民主,新,会社員,3.1,民主,80.0,131067
2011,台東,当,1874.0,木村　肇,きむら　はじめ,69.0,男,民主,現,政党役員,2.63,民主,80.0,131067
2011,台東,当,1675.0,木下　悦希,きのした　えつき,62.0,男,民主,現,区議会議員,2.35,民主,80.0,131067
2011,台東,当,1576.0,青柳　雅之,あおやぎ　まさゆき,42.0,男,民主,現,区議会議員,2.21,民主,80.0,131067
2011,台東,当,1372.0,伊藤　萬太郎,いとう　まんたろう,64.0,男,民主,現,区議会議員,1.92,民主,80.0,131067
2011,台東,当,1346.0,水島　道徳,みずしま　みちのり,46.0,男,民主,現,区議会議員,1.89,民主,80.0,131067
2011,台東,落,1152.0,成沢　敬,なるさわ　たかし,49.0,男,民主,現,区議会議員,1.62,民主,80.0,131067
2011,台東,落,1124.0,堀井　修,ほりい　おさむ,58.0,男,民主,新,警備会社役員,1.58,民主,80.0,131067
2015,台東,当,2166.522,寺田　晃,てらだ　あきら,51.0,男,公明,現,,3.25,公明,4.0,131067
2015,台東,当,1984.0,小菅　千保子,こすげ　ちほこ,60.0,女,公明,現,,2.97,公明,4.0,131067
2015,台東,当,1813.427,松尾　伸子,まつお　のぶこ,50.0,女,公明,現,,2.72,公明,4.0,131067
2015,台東,当,1691.0,小坂　義久,こさか　よしひさ,52.0,男,公明,現,,2.54,公明,4.0,131067
2015,台東,当,1658.0,中沢　史夫,なかざわ　ふみお,48.0,男,公明,新,,2.49,公明,4.0,131067
2011,台東,当,2252.0,小菅　千保子,こすげ　ちほこ,56.0,女,公明,現,区議会議員,3.16,公明,4.0,131067
2011,台東,当,2054.0,寺田　晃,てらだ　あきら,47.0,男,公明,新,無職,2.88,公明,4.0,131067
2011,台東,当,1984.0,松尾　伸子,まつお　のぶこ,46.0,女,公明,新,無職,2.78,公明,4.0,131067
2011,台東,当,1908.0,清水　恒一郎,しみず　こういちろう,61.0,男,公明,現,区議会議員,2.68,公明,4.0,131067
2011,台東,当,1901.0,小坂　義久,こさか　よしひさ,48.0,男,公明,現,区議会議員,2.67,公明,4.0,131067
2019,台東,当,2142.0,寺田　晃,てらだ　あきら,55.0,男,公明,現,区議会議員,3.14,公明,4.0,131067
2019,台東,当,2133.0,小菅　千保子,こすげ　ちほこ,64.0,女,公明,現,区議会議員,3.13,公明,4.0,131067
2019,台東,当,1867.0,小坂　義久,こさか　よしひさ,56.0,男,公明,現,区議会議員,2.74,公明,4.0,131067
2019,台東,当,1738.0,中沢　史夫,なかざわ　ふみお,52.0,男,公明,現,区議会議員,2.55,公明,4.0,131067
2019,台東,当,1700.405,松尾　伸子,まつお　のぶこ,54.0,女,公明,現,区議会議員,2.49,公明,4.0,131067
2015,台東,落,652.0,村野　太治,むらの　たいじ,36.0,男,社民,新,,0.98,社民,8.0,131067
2011,台東,落,418.0,野木　正治,のぎ　まさはる,53.0,男,社民,新,派遣社員,0.59,社民,8.0,131067
2015,台東,当,1167.0,阿部　光利,あべ　みつとし,58.0,男,維新,現,,1.75,維新,3.0,131067
2015,台東,落,715.0,津野　忠彦,つの　ただひこ,51.0,男,維新,新,,1.07,維新,3.0,131067
2019,台東,当,1873.0,中嶋　恵,なかじま　めぐみ,41.0,女,立憲,新,会社員,2.74,立憲,2.0,131067
2019,台東,当,1806.0,河井　一晃,かわい　かずあき,50.0,男,立憲,新,会社役員,2.65,立憲,2.0,131067
2019,台東,当,1656.0,掛川　暁生,かけがわ　あきなり,38.0,男,NHKから国民を守る党,新,会社員,2.43,NHK,9.0,131067
2019,台東,当,2014.0,河野　純之佐,こうの　じゅんのすけ,63.0,男,国民,現,区議会議員,2.95,国民,6.0,131067
2019,台東,当,1415.0,青柳　雅之,あおやぎ　まさゆき,50.0,男,国民,現,区議会議員,2.07,国民,6.0,131067
2019,台東,当,1234.0,水島　道徳,みずしま　みちのり,54.0,男,国民,現,区議会議員,1.81,国民,6.0,131067
2019,台東,当,2564.0,中村　謙治郎,なかむら　けんじろう,41.0,男,都ファ,新,会社役員,3.76,諸派,99.0,131067
2019,台東,当,1526.0,村上　浩一郎,むらかみ　こういちろう,61.0,男,都ファ,新,会社役員,2.24,諸派,99.0,131067
2011,港,当,2317.067,鈴木 孝弥,,42.0,男,自民,新,会社役員,3.82,自民,1.0,131032
2011,港,当,2011.0,鵜飼 雅彦,,52.0,男,自民,現,区議会議員,3.32,自民,1.0,131032
2011,港,当,1840.0,小田 亜紀,,29.0,女,民主,新,会社員,3.03,民主,80.0,131032
2011,港,当,1822.0,赤坂 大輔,,39.0,男,自民,現,区議会議員,3.0,自民,1.0,131032
2011,港,当,1756.0,清家 愛,,36.0,女,民主,新,会社役員,2.9,民主,80.0,131032
2011,港,当,1755.0,中前 由紀,,37.0,女,無所属,現,会社役員,2.89,無所属,11.0,131032
2011,港,当,1725.0,二島 豊司,,38.0,男,自民,現,区議会議員,2.84,自民,1.0,131032
2011,港,当,1679.0,結城 公美子,,34.0,女,自民,現,区議会議員,2.77,自民,1.0,131032
2011,港,当,1635.0,達下 マサ子,,61.0,女,公明,現,区議会議員,2.7,公明,4.0,131032
2011,港,当,1618.0,榎本 茂,,51.0,男,みんな,新,会社役員,2.67,諸派,99.0,131032
2011,港,当,1604.0,菅野 弘一,,52.0,男,自民,現,会社役員,2.64,自民,1.0,131032
2011,港,当,1599.0,清原 和幸,,51.0,男,自民,現,区議会議員,2.64,自民,1.0,131032
2011,港,当,1562.0,七戸 淳,,50.0,男,民主,現,区議会議員,2.58,民主,80.0,131032
2011,港,当,1495.0,池田 幸司,,46.0,男,自民,現,社会福祉法人理事長,2.47,自民,1.0,131032
2011,港,当,1455.0,古川 伸一,,58.0,男,公明,現,区議会議員,2.4,公明,4.0,131032
2011,港,当,1433.0,千保木 三紀子,,47.0,女,公明,新,党役員,2.36,公明,4.0,131032
2011,港,当,1404.0,横尾 俊成,,30.0,男,無所属,新,NPO副代表,2.32,無所属,11.0,131032
2011,港,当,1400.0,近藤 暢子,,53.0,女,公明,現,区議会議員,2.31,公明,4.0,131032
2011,港,当,1400.0,熊田 千津子,,59.0,女,共産,現,区議会議員,2.31,共産,5.0,131032
2011,港,当,1362.0,錦織 淳二,,59.0,男,みんな,新,人事コンサルティング会社経営,2.25,諸派,99.0,131032
2011,港,当,1362.0,林田 和雄,,57.0,男,公明,現,区議会議員,2.25,公明,4.0,131032
2011,港,当,1356.0,井筒 宣弘,,63.0,男,自民,現,区議会議員,2.24,自民,1.0,131032
2011,港,当,1318.065,土屋 準,,48.0,男,自民,新,無職,2.17,自民,1.0,131032
2011,港,当,1316.0,益満 寛志,,27.0,男,みんな,新,会社経営,2.17,諸派,99.0,131032
2011,港,当,1247.0,有働 巧,,38.0,男,みんな,新,無職,2.06,諸派,99.0,131032
2011,港,当,1236.0,風見 利男,,66.0,男,共産,現,区議会議員,2.04,共産,5.0,131032
2011,港,当,1191.0,阿部 浩子,,43.0,女,社民,現,区議会議員,1.96,社民,8.0,131032
2011,港,当,1140.0,杉浦 教夫,,41.0,男,民主,現,区議会議員,1.88,民主,80.0,131032
2011,港,当,1129.0,杉本 豊敬,,57.0,男,公明,現,区議会議員,1.86,公明,4.0,131032
2011,港,当,1100.932,鈴木 驍,,71.0,男,自民,現,特別地方公務員,1.82,自民,1.0,131032
2011,港,当,1074.0,沖島 恵美子,,64.0,女,共産,現,区議会議員,1.77,共産,5.0,131032
2011,港,当,1033.0,渡辺 専太郎,,64.0,男,民主,現,政党役員,1.7,民主,80.0,131032
2011,港,当,1013.0,大滝 実,,61.0,男,共産,現,区議会議員,1.67,共産,5.0,131032
2011,港,当,988.0,樋渡 紀和子,,78.0,女,オンブズマンみなと,現,区議会議員,1.63,,,131032
2011,港,落,958.0,山本 閉留巳,,44.0,男,無所属,現,区議会議員,1.58,無所属,11.0,131032
2011,港,落,955.0,水野 統弘,,65.0,男,たち日,現,無職,1.57,諸派,99.0,131032
2011,港,落,950.0,星野 喬,,64.0,男,共産,現,区議会議員,1.57,共産,5.0,131032
2011,港,落,920.0,秋元 幸久,,60.0,男,無所属,元,自営業,1.52,無所属,11.0,131032
2011,港,落,910.0,猪熊 正一,,51.0,男,共産,現,区議会議員,1.5,共産,5.0,131032
2011,港,落,887.0,日比野 智,,63.0,男,自民,新,宣伝コンサルタント,1.46,自民,1.0,131032
2011,港,落,585.0,森野 弘司郎,,54.0,男,自民,現,区議会議員,0.96,自民,1.0,131032
2011,港,落,581.0,坂本 達也,,34.0,男,無所属,新,無職,0.96,無所属,11.0,131032
2011,港,落,510.855,伊藤 英樹,,43.0,男,無所属,新,無職,0.84,無所属,11.0,131032
2011,港,落,442.0,島田 和美,,43.0,女,民主,新,行政書士、大使館職員,0.73,民主,80.0,131032
2011,港,落,431.0,日橋 紀子,,32.0,女,無所属,新,管理栄養士,0.71,無所属,11.0,131032
2011,港,落,401.934,土屋 輝昌,,51.0,男,無所属,新,医療法人理事長、社会福祉法人理事長,0.66,無所属,11.0,131032
2011,港,落,392.0,奈良 信一,,52.0,男,自民,新,会社員,0.65,自民,1.0,131032
2011,港,落,360.0,村上 真紀,,49.0,女,民主,新,無職,0.59,民主,80.0,131032
2011,港,落,298.0,八木 宣成,,37.0,男,無所属,新,ITコンサルティング会社経営,0.49,無所属,11.0,131032
2011,港,落,241.0,加藤 雅彦,,45.0,男,無所属,新,デザイン業個人事業主,0.4,無所属,11.0,131032
2011,港,落,218.0,中島 勇人,,35.0,男,無所属,新,無職,0.36,無所属,11.0,131032
2011,港,落,111.0,安田 栄治,,33.0,男,無所属,新,経営コンサルタント,0.18,無所属,11.0,131032
2011,港,落,86.144,伊藤 志織,,40.0,女,無所属,新,アートデザイン業,0.14,無所属,11.0,131032
2011,港,落,23.0,砂川 豊,,57.0,男,無所属,新,会社役員,0.04,無所属,11.0,131032
2015,港,当,3326.0,清家 愛,,40.0,女,民主,現,港区議会議員,5.04,民主,80.0,131032
2015,港,当,2579.0,熊田 千津子,,63.0,女,共産,現,港区議会議員,3.91,共産,5.0,131032
2015,港,当,2443.0,柳沢 亜紀,,33.0,女,自民,現,港区議会議員,3.7,自民,1.0,131032
2015,港,当,2359.0,赤坂 大輔,,43.0,男,自民,現,港区議会議員,3.58,自民,1.0,131032
2015,港,当,2283.0,鵜飼 雅彦,,56.0,男,自民,現,港区議会議員,3.46,自民,1.0,131032
2015,港,当,2241.0,二島 豊司,,42.0,男,自民,現,港区議会議員,3.4,自民,1.0,131032
2015,港,当,2200.0,横尾 俊成,,34.0,男,無所属,現,港区議会議員,3.34,無所属,11.0,131032
2015,港,当,2162.271,榎本 茂,,55.0,男,無所属,現,港区議会議員,3.28,無所属,11.0,131032
2015,港,当,2048.0,清原 和幸,,55.0,男,自民,現,港区議会議員,3.11,自民,1.0,131032
2015,港,当,1887.599,池田 幸司,,50.0,男,自民,現,社会福祉法人理事,2.86,自民,1.0,131032
2015,港,当,1866.0,猪熊 正一,,55.0,男,共産,元,政党役員,2.83,共産,5.0,131032
2015,港,当,1761.0,結城 公美子,,38.0,女,自民,現,港区議会議員,2.67,自民,1.0,131032
2015,港,当,1670.0,七戸 淳,,54.0,男,民主,現,港区議会議員,2.53,民主,80.0,131032
2015,港,当,1655.0,風見 利男,,70.0,男,共産,現,港区議会議員,2.51,共産,5.0,131032
2015,港,当,1626.0,大滝 実,,65.0,男,共産,現,港区議会議員,2.47,共産,5.0,131032
2015,港,当,1620.0,土屋 準,,52.0,男,自民,現,港区議会議員,2.46,自民,1.0,131032
2015,港,当,1614.0,中前 由紀,,41.0,女,無所属,現,港区議会議員,2.45,無所属,11.0,131032
2015,港,当,1566.0,丸山 孝典,,40.0,男,公明,新,無職,2.37,公明,4.0,131032
2015,港,当,1565.0,近藤 暢子,,57.0,女,公明,現,港区議会議員,2.37,公明,4.0,131032
2015,港,当,1564.0,阿部 浩子,,47.0,女,社民,現,港区議会議員,2.37,社民,8.0,131032
2015,港,当,1456.0,鈴木 孝弥,,46.0,男,自民,現,港区議会議員,2.21,自民,1.0,131032
2015,港,当,1445.0,小倉 里枝子,,39.0,女,自民,新,会社員,2.19,自民,1.0,131032
2015,港,当,1439.0,山野井 毅,,36.0,男,維新,新,NPO法人代表理事,2.18,維新,3.0,131032
2015,港,当,1435.0,杉浦 教夫,,45.0,男,民主,現,港区議会議員,2.18,民主,80.0,131032
2015,港,当,1406.0,黒崎 祐一,,38.0,男,自民,新,団体役員,2.13,自民,1.0,131032
2015,港,当,1339.0,井筒 宣弘,,67.0,男,自民,現,港区議会議員,2.03,自民,1.0,131032
2015,港,当,1261.4,池田 武,,56.0,男,公明,新,無職,1.91,公明,4.0,131032
2015,港,当,1261.0,杉本 豊敬,,61.0,男,公明,現,港区議会議員,1.91,公明,4.0,131032
2015,港,当,1238.728,榎本 あゆみ,,31.0,女,維新,新,会社経営者,1.88,維新,3.0,131032
2015,港,当,1230.0,林田 和雄,,61.0,男,公明,現,港区議会議員,1.87,公明,4.0,131032
2015,港,当,1176.0,千保木 三紀子,,52.0,女,公明,現,港区議会議員,1.78,公明,4.0,131032
2015,港,当,989.0,有働 巧,,42.0,男,自民,現,港区議会議員,1.5,自民,1.0,131032
2015,港,当,962.0,玉木 真,,30.0,男,無所属,新,無職,1.46,無所属,11.0,131032
2015,港,当,935.0,兵藤 祐子,,48.0,女,民主,新,無職,1.42,民主,80.0,131032
2015,港,落,912.0,山本 閉留巳,,48.0,男,次世代,元,会社役員,1.38,諸派,99.0,131032
2015,港,落,840.0,広瀬 康令,,49.0,男,自民,新,会社経営,1.27,自民,1.0,131032
2015,港,落,830.0,錦織 淳二,,63.0,男,無所属,現,港区議会議員,1.26,無所属,11.0,131032
2015,港,落,749.0,中村 勝,,64.0,男,議員報酬ゼロを実現する会,新,会社役員,1.14,,,131032
2015,港,落,745.0,渡辺 専太郎,,68.0,男,無所属,現,港区議会議員,1.13,無所属,11.0,131032
2015,港,落,693.0,橋本 樹里,,33.0,女,元気,新,会社経営,1.05,諸派,99.0,131032
2015,港,落,573.0,水野 統弘,,69.0,男,無所属,元,無職,0.87,無所属,11.0,131032
2015,港,落,462.0,服部 まさのり,,36.0,男,民主,新,会社員、ファイナンシャルプランナー,0.7,民主,80.0,131032
2015,港,落,440.0,相田 清隆,,47.0,男,無所属,新,会社役員,0.67,無所属,11.0,131032
2015,港,落,359.0,鍋島 久之,,51.0,男,幸福実現党,新,会社役員,0.54,諸派,99.0,131032
2015,港,落,355.0,木戸 基文,,48.0,男,無所属,新,弁理士,0.54,無所属,11.0,131032
2015,港,落,193.0,みはし 真理,,54.0,女,無所属,新,会社役員,0.29,無所属,11.0,131032
2015,港,落,54.0,小沼 洋行,,59.0,男,無所属,新,無職,0.08,無所属,11.0,131032
2019,港,当,3809.0,清家 愛,,44.0,女,無所属,現,,5.51,無所属,11.0,131032
2019,港,当,2676.0,鵜飼 雅彦,,60.0,男,自民,現,,3.87,自民,1.0,131032
2019,港,当,2552.662,池田 幸司,,54.0,男,自民,現,,3.69,自民,1.0,131032
2019,港,当,2233.0,柳沢 亜紀,,37.0,女,自民,現,,3.23,自民,1.0,131032
2019,港,当,2197.0,横尾 俊成,,38.0,男,無所属,現,,3.18,無所属,11.0,131032
2019,港,当,2148.0,黒崎 祐一,,42.0,男,自民,現,,3.11,自民,1.0,131032
2019,港,当,2081.0,二島 豊司,,46.0,男,自民,現,,3.01,自民,1.0,131032
2019,港,当,1856.876,榎本 茂,,59.0,男,都民ファーストの会,現,,2.69,諸派,99.0,131032
2019,港,当,1837.0,山野井 毅,,40.0,男,立憲,現,,2.66,立憲,2.0,131032
2019,港,当,1789.734,結城 公美子,,42.0,女,自民,現,,2.59,自民,1.0,131032
2019,港,当,1732.0,兵藤 祐子,,52.0,女,立憲,現,,2.51,立憲,2.0,131032
2019,港,当,1725.0,熊田 千津子,,67.0,女,共産,現,,2.5,共産,5.0,131032
2019,港,当,1724.0,鈴木 孝弥,,50.0,男,自民,現,,2.5,自民,1.0,131032
2019,港,当,1642.0,丸山 孝典,,44.0,男,公明,現,,2.38,公明,4.0,131032
2019,港,当,1638.588,赤坂 大輔,,47.0,男,維新,現,,2.37,維新,3.0,131032
2019,港,当,1630.0,近藤 暢子,,61.0,女,公明,現,,2.36,公明,4.0,131032
2019,港,当,1605.0,清原 和幸,,59.0,男,自民,現,,2.32,自民,1.0,131032
2019,港,当,1588.0,小倉 里枝子,,43.0,女,自民,現,,2.3,自民,1.0,131032
2019,港,当,1555.0,七戸 淳,,58.0,男,国民,現,,2.25,国民,6.0,131032
2019,港,当,1553.0,福島 宏子,,52.0,女,共産,新,,2.25,共産,5.0,131032
2019,港,当,1523.0,土屋 準,,56.0,男,自民,現,,2.2,自民,1.0,131032
2019,港,当,1487.0,中前 由紀,,45.0,女,無所属,現,,2.15,無所属,11.0,131032
2019,港,当,1475.0,阿部 浩子,,51.0,女,社民,現,,2.13,社民,8.0,131032
2019,港,当,1407.0,杉本 豊敬,,65.0,男,公明,現,,2.04,公明,4.0,131032
2019,港,当,1398.0,中根 大,,48.0,男,公明,新,,2.02,公明,4.0,131032
2019,港,当,1374.0,琴尾 みさと,,29.0,女,都民ファーストの会,新,,1.99,諸派,99.0,131032
2019,港,当,1282.337,池田 武,,60.0,男,公明,現,,1.86,公明,4.0,131032
2019,港,当,1230.0,風見 利男,,74.0,男,共産,現,,1.78,共産,5.0,131032
2019,港,当,1227.0,杉浦 教夫,,49.0,男,立憲,現,,1.78,立憲,2.0,131032
2019,港,当,1144.411,マック 赤坂,,70.0,男,無所属,新,,1.66,無所属,11.0,131032
2019,港,当,1130.0,井筒 宣弘,,71.0,男,自民,現,,1.64,自民,1.0,131032
2019,港,当,1129.0,玉木 真,,34.0,男,無所属,現,,1.63,無所属,11.0,131032
2019,港,当,1112.123,榎本 あゆみ,,35.0,女,国民,現,,1.61,国民,6.0,131032
2019,港,当,1089.0,石渡 幸子,,49.0,女,無所属,新,,1.58,無所属,11.0,131032
2019,港,落,1088.0,猪熊 正一,,59.0,男,共産,現,,1.57,共産,5.0,131032
2019,港,落,1081.0,三田 旭,,38.0,男,自民,新,,1.56,自民,1.0,131032
2019,港,落,892.0,有働 巧,,46.0,男,自民,現,,1.29,自民,1.0,131032
